sim_t,drive_joint_rad
367.135000,-0.000000
367.142000,-0.000000
367.149000,-0.000000
367.157000,-0.000000
367.164000,-0.000000
367.171000,-0.000000
367.177000,-0.000000
367.185000,-0.000000
367.192000,-0.000000
367.199000,-0.000000
367.206000,-0.000000
367.213000,-0.000000
367.220000,-0.000000
367.227000,-0.000000
367.234000,-0.000000
367.241000,-0.000000
367.247000,-0.000000
367.254000,-0.000000
367.262000,-0.000000
367.269000,-0.000000
367.276000,-0.000000
367.283000,-0.000000
367.290000,-0.000000
367.297000,-0.000000
367.304000,-0.000000
367.311000,-0.000000
367.318000,-0.000000
367.325000,-0.000000
367.332000,-0.000000
367.339000,-0.000000
367.346000,-0.000000
367.353000,-0.000000
367.360000,-0.000000
367.367000,-0.000000
367.374000,-0.000000
367.381000,-0.000000
367.388000,-0.000000
367.395000,-0.000000
367.402000,-0.000000
367.409000,-0.000000
367.416000,-0.000000
367.423000,-0.000000
367.430000,-0.000000
367.437000,-0.000000
367.444000,-0.000000
367.451000,-0.000000
367.458000,-0.000000
367.465000,-0.000000
367.472000,-0.000000
367.479000,-0.000000
367.486000,-0.000000
367.493000,-0.000000
367.500000,-0.000000
367.507000,-0.000000
367.514000,-0.000000
367.521000,-0.000000
367.528000,-0.000000
367.535000,-0.000000
367.542000,-0.000000
367.549000,-0.000000
367.556000,-0.000000
367.563000,-0.000000
367.570000,-0.000000
367.577000,-0.000000
367.584000,-0.000000
367.591000,-0.000000
367.598000,-0.000000
367.605000,-0.000000
367.612000,-0.000000
367.619000,-0.000000
367.626000,-0.000000
367.633000,-0.000000
367.640000,-0.000000
367.647000,-0.000000
367.654000,-0.000000
367.661000,-0.000000
367.668000,-0.000000
367.675000,-0.000000
367.682000,-0.000000
367.689000,-0.000000
367.695000,-0.000000
367.702000,-0.000000
367.709000,-0.000000
367.717000,-0.000000
367.724000,-0.000000
367.731000,-0.000000
367.738000,-0.000000
367.745000,-0.000000
367.752000,-0.000000
367.759000,-0.000000
367.765000,-0.000000
367.773000,-0.000000
367.780000,-0.000000
367.787000,-0.000000
367.791000,-0.000000
367.801000,-0.000000
367.808000,-0.000000
367.815000,-0.000000
367.822000,-0.000000
367.829000,-0.000000
367.835000,-0.000000
367.843000,-0.000000
367.850000,-0.000000
367.857000,-0.000000
367.864000,-0.000000
367.871000,-0.000000
367.878000,-0.000000
367.885000,-0.000000
367.892000,-0.000000
367.898000,-0.000000
367.906000,-0.000000
367.913000,-0.000000
367.919000,-0.000000
367.927000,-0.000000
367.934000,-0.000000
