sim_t,drive_joint_rad
228.865000,-0.000000
228.872000,-0.000000
228.879000,-0.000000
228.886000,-0.000000
228.893000,-0.000000
228.900000,-0.000000
228.907000,-0.000000
228.914000,-0.000000
228.921000,-0.000000
228.927000,-0.000000
228.935000,-0.000000
228.942000,-0.000000
228.949000,-0.000000
228.956000,-0.000000
228.962000,-0.000000
228.970000,-0.000000
228.977000,-0.000000
228.984000,-0.000000
228.991000,-0.000000
228.998000,-0.000000
229.005000,-0.000000
229.012000,-0.000000
229.019000,-0.000000
229.026000,-0.000000
229.033000,-0.000000
229.040000,-0.000000
229.047000,-0.000000
229.054000,-0.000000
229.061000,-0.000000
229.068000,-0.000000
229.075000,-0.000000
229.082000,-0.000000
229.089000,-0.000000
229.096000,-0.000000
229.103000,-0.000000
229.110000,-0.000000
229.117000,-0.000000
229.124000,-0.000000
229.131000,-0.000000
229.138000,-0.000000
229.145000,-0.000000
229.152000,-0.000000
229.159000,-0.000000
229.166000,-0.000000
229.173000,-0.000000
229.180000,-0.000000
229.187000,-0.000000
229.194000,-0.000000
229.201000,-0.000000
229.208000,-0.000000
229.215000,-0.000000
229.222000,-0.000000
229.229000,-0.000000
229.236000,-0.000000
229.243000,-0.000000
229.250000,-0.000000
229.257000,-0.000000
229.264000,-0.000000
229.271000,-0.000000
229.278000,-0.000000
229.285000,-0.000000
229.292000,-0.000000
229.299000,-0.000000
229.306000,-0.000000
229.313000,-0.000000
229.320000,-0.000000
229.327000,-0.000000
229.334000,-0.000000
229.341000,-0.000000
229.348000,-0.000000
229.355000,-0.000000
229.362000,-0.000000
229.369000,-0.000000
229.376000,-0.000000
229.383000,-0.000000
229.390000,-0.000000
229.397000,-0.000000
229.404000,-0.000000
229.411000,-0.000000
229.418000,-0.000000
229.425000,-0.000000
229.432000,-0.000000
229.439000,-0.000000
229.446000,-0.000000
229.453000,-0.000000
229.460000,-0.000000
229.467000,-0.000000
229.474000,-0.000000
229.481000,-0.000000
229.488000,-0.000000
229.495000,-0.000000
229.502000,-0.000000
229.509000,-0.000000
229.516000,-0.000000
229.523000,-0.000000
229.530000,-0.000000
229.536000,-0.000000
229.544000,-0.000000
229.551000,-0.000000
229.558000,-0.000000
229.565000,-0.000000
229.572000,-0.000000
229.578000,-0.000000
229.586000,-0.000000
229.593000,-0.000000
229.600000,-0.000000
229.607000,-0.000000
229.614000,-0.000000
229.621000,-0.000000
229.628000,-0.000000
229.635000,-0.000000
229.642000,-0.000000
229.649000,-0.000000
229.656000,-0.000000
229.663000,-0.000000
229.670000,-0.000000
229.677000,-0.000000
229.684000,-0.000000
229.691000,-0.000000
229.698000,-0.000000
229.705000,-0.000000
229.711000,-0.000000
229.719000,-0.000000
229.726000,-0.000000
229.733000,-0.000000
229.740000,-0.000000
229.747000,-0.000000
229.754000,-0.000000
229.761000,-0.000000
229.768000,-0.000000
229.775000,-0.000000
229.782000,-0.000000
229.789000,-0.000000
229.796000,-0.000000
229.803000,-0.000000
229.810000,-0.000000
229.817000,-0.000000
229.824000,-0.000000
229.831000,-0.000000
229.838000,-0.000000
229.845000,-0.000000
229.852000,-0.000000
229.859000,-0.000000
229.866000,-0.000000
229.873000,-0.000000
229.880000,-0.000000
229.887000,-0.000000
229.893000,-0.000000
229.901000,-0.000000
229.908000,-0.000000
229.915000,-0.000000
229.922000,-0.000000
229.929000,-0.000000
229.936000,-0.000000
229.942000,-0.000000
229.950000,-0.000000
229.956000,-0.000000
229.964000,-0.000000
